년,월,일,요일,휴일여부,평균기온(°C),최저기온(°C),최고기온(°C),평균 풍속(m/s),평균 상대습도(%),평균 증기압(hPa),합계 일사(MJ/m2),최대전력(MW)
2009,5,10,7,1,20.3,16,25.9,1.9,57.6,13.5,19.02,44429
2009,5,11,1,0,17,15.8,20,1.5,88.6,17,2.03,51536
2009,5,12,2,0,18.6,15.1,23.9,2.7,78.4,16.6,14.17,51589
2009,5,13,3,0,17.9,13.7,22.4,2.8,34.6,6.9,27.7,50794
2009,5,14,4,0,18.9,12,25.2,2.2,47.5,9.6,22.49,51338
2009,5,15,5,0,18.3,15.3,22.1,2.1,58.5,12,9.1,51309
2009,5,16,6,1,13.7,13,15.5,2.6,93.4,14.6,1.78,46813
2009,5,17,7,1,14.3,12.1,17.4,3,81.6,13.2,9.22,44125
2009,5,18,1,0,16.9,9.9,22.6,3.8,56.6,10.3,27.41,50268
2009,5,19,2,0,19.3,13.7,24.5,2.4,62.8,13.9,24.32,51397
2009,5,20,3,0,21.6,15.1,27.3,1.6,56.5,13.7,17.95,51936
2009,5,21,4,0,15.8,15.1,19.4,2.8,94.6,16.9,2.62,51324
2009,5,22,5,0,18,14.9,22.5,2.5,74.8,15.1,19.35,50554
2009,5,23,6,1,16.5,14.5,19.6,2.4,78,14.5,9,46280
2009,5,24,7,1,19.5,14.8,25,2.2,71.4,15.9,22.05,43964
2009,5,25,1,0,22.5,15.3,29.6,2,60.6,15.6,27.17,51954
2009,5,26,2,0,23.1,18.2,29,2.1,53.4,14.5,25.44,53033
2009,5,27,3,0,23.9,18.7,29.7,2.5,39,10.8,28.13,53197
2009,5,28,4,0,24.2,17.2,31,2.2,31.9,9.1,26.38,53065
2009,5,29,5,0,22.8,18.4,27.9,2.4,34.9,9.5,24.01,52423
2009,5,30,6,1,21.3,18,25.4,2.5,33.8,8.7,21.44,45709
2009,5,31,7,1,19.7,15.8,24.7,3.2,50,11.1,29.02,43278
2009,6,1,1,0,21.7,14.3,28.1,2.8,50.8,12.5,27.44,52570
2009,6,2,2,0,21.7,18.8,26.2,4.8,65.3,16.8,13.84,53777
2009,6,3,3,0,19.1,17.9,22.2,4,81.4,17.9,11.43,52061
2009,6,4,4,0,21.2,17.7,25.9,2.2,62.8,15.3,25.2,52843
2009,6,5,5,0,22.5,16,28.2,2,43.9,11,27.35,53327
2009,6,6,6,1,22.2,18.2,27.6,2.5,49,12.9,22.65,46358
2009,6,7,7,1,19.1,17.4,21.8,1.5,63.9,14,8.13,44363
2009,6,8,1,0,20.9,14.9,25.7,1.6,61.9,14.8,18.45,53265
2009,6,9,2,0,19.4,16.8,21.8,1.9,86.1,19.3,4.84,52890
2009,6,10,3,0,18.8,16.9,22.2,2.9,86.8,18.7,10.39,53202
2009,6,11,4,0,21,15.9,25.7,4.2,57.9,13.7,26.44,53343
2009,6,12,5,0,19.4,14.5,24.4,2.7,52.8,11,28.8,53345
2009,6,13,6,1,20.2,15.9,24.6,2.5,66.4,15.4,22.13,47722
2009,6,14,7,1,20.4,18.4,23.5,1.6,72.5,17.2,10.04,44854
2009,6,15,1,0,21.6,17.7,26.3,2,68,17.2,21.53,53958
2009,6,16,2,0,21.8,17.5,26.6,2.1,62.5,15.7,23.44,54676
2009,6,17,3,0,21.1,19.6,23.1,1.6,70.1,17.5,5.72,54583
2009,6,18,4,0,25.1,18.2,31.5,1.5,57.9,17.4,25.8,56457
2009,6,19,5,0,25.1,22.1,28.5,2.4,63.4,20.1,12.34,58037
2009,6,20,6,1,22.7,22,24.7,1.8,89.6,24.6,2.32,50328
2009,6,21,7,1,25.1,21.9,30.2,1.8,77.8,24.3,19.7,48082
2009,6,22,1,0,23,20.6,26.5,2.8,74.5,20.7,18.66,55864
2009,6,23,2,0,23.4,19.1,27.9,3.2,59.1,16.3,28.47,57052
2009,6,24,3,0,24.5,19.7,30,3.2,50,14.5,27.95,57728
2009,6,25,4,0,24.8,20.7,29.8,3.2,47.5,14.3,21.41,58049
2009,6,26,5,0,24.4,20.9,29.4,2.4,67.4,20.3,21.91,58901
2009,6,27,6,1,26.1,20.8,32.4,2.2,63.9,20.8,24.52,52277
2009,6,28,7,1,26,23.4,29.6,2,69.6,23.1,14.18,48267
2009,6,29,1,0,26.1,22.5,31.1,2.3,76.6,25.3,20.01,60129
2009,6,30,2,0,24.4,22.2,26.6,2.5,81.6,24.9,4.06,58911
2009,7,1,3,0,23.5,20.7,27.4,3.3,70.9,20.2,22.86,56781
2009,7,2,4,0,20.7,18.7,22.3,1.6,91,22.2,6.36,55640
2009,7,3,5,0,22.5,19.3,27,1.8,73.5,19.6,16.9,56383
2009,7,4,6,1,22.8,19.8,26.9,1.6,75.9,20.7,12.08,50224
2009,7,5,7,1,24.6,19.9,30,1.6,69.3,20.8,23.34,47811
2009,7,6,1,0,25,22,29,1.6,72,22.5,12.31,60089
2009,7,7,2,0,24.9,22.1,28.1,1.9,73.4,22.8,15.06,57469
2009,7,8,3,0,26.3,22.5,30.3,1.6,69.3,23.3,16.16,60557
2009,7,9,4,0,21.8,19.4,25.8,2.3,92.8,24.3,0.66,58746
2009,7,10,5,0,23.8,18.7,29.7,2.3,70.3,20.1,25.29,58622
2009,7,11,6,1,24.6,20.7,29.2,1.3,66.3,19.8,13.72,51127
2009,7,12,7,1,20.7,18.8,24,4.1,94.3,23,1.71,47301
2009,7,13,1,0,23.2,19.9,27.7,2.3,83.4,23.5,9.03,58453
2009,7,14,2,0,23,20,25.6,4.9,93,26.2,1.97,60415
2009,7,15,3,0,23.1,19.9,25.9,3.5,80.6,22.6,13.77,56502
2009,7,16,4,0,26.7,21.3,32.4,2,67,22.7,25.26,59022
2009,7,17,5,0,24.8,22.9,26.6,1.5,85.9,26.7,4.73,59107
2009,7,18,6,1,25.1,21.1,27.3,6.2,86.8,27.6,2.19,53370
2009,7,19,7,1,24.6,20.7,29.9,2.3,81.4,24.9,14.45,49323
2009,7,20,1,0,25.5,22.5,28.5,1.8,80.5,26.1,9.03,60801
2009,7,21,2,0,25.4,23.2,29.1,2.6,74.8,23.9,23.95,59592
2009,7,22,3,0,25.1,21.2,30,2.1,67.1,21,23.81,58226
2009,7,23,4,0,25.4,21.9,29.9,1.8,67,21.4,17.7,58743
2009,7,24,5,0,24.8,21.2,30.1,2.8,67,20.6,17.37,57224
2009,7,25,6,1,22.5,19.3,26,1.8,76.9,20.6,12.56,49542
2009,7,26,7,1,24.8,20.5,29.1,1.8,69.1,21.1,21.23,46625
2009,7,27,1,0,24.8,22.1,27.7,1.8,72.5,22.5,11.66,57585
2009,7,28,2,0,24.6,22.7,26.4,1.8,74.1,22.7,7.76,56991
2009,7,29,3,0,25.5,21.5,30.4,1.9,67.1,21.5,21.58,57923
2009,7,30,4,0,26.5,22.6,30.6,2,67.6,23,18.7,58389
2009,7,31,5,0,26.7,24.1,30.4,1.9,68.9,23.9,14.55,56611
2009,8,1,6,1,25.4,23.3,28.9,1.1,79,25.4,10.72,47347
2009,8,2,7,1,25.8,23,29.6,1.4,75,24.6,11.36,46763
2009,8,3,1,0,25.2,23.9,27.5,1.3,75.3,24,5.67,49338
2009,8,4,2,0,26.9,23,31.2,1.4,65.4,22.7,18.28,52668
2009,8,5,3,0,27.6,23,32.3,2.2,53,19.1,26.12,54900
2009,8,6,4,0,26.6,23.8,30.7,2.4,61.9,21.5,17.76,57014
2009,8,7,5,0,25.8,23.1,28.5,1.7,79.3,26.1,8.91,57052
2009,8,8,6,1,26.5,24.7,28.9,1.9,77.3,26.7,8.83,52192
2009,8,9,7,1,28.7,24.9,33.6,2.5,62.3,24.1,22.2,50348
2009,8,10,1,0,27.8,23.7,32,2.8,60,22.2,21.78,60492
2009,8,11,2,0,23.8,22.4,27.1,3.1,86.1,25.1,2.5,57619
2009,8,12,3,0,23.5,22.4,25.9,2.5,91.1,26.3,4.34,58564
2009,8,13,4,0,26.3,21.9,30.9,1.9,74.6,25.1,20.15,60699
2009,8,14,5,0,27.6,23.3,33.4,1.6,64.9,23,23.35,60730
2009,8,15,6,1,27.9,22.8,33,1.7,64,23.5,23.15,52995
2009,8,16,7,1,29.1,24.7,34.4,1.8,55.8,21.2,25.56,50351
2009,8,17,1,0,26.8,24,30.9,2.3,62.6,22.1,13.32,61411
2009,8,18,2,0,27.4,25.5,30.9,2.1,71.1,25.8,13.89,62677
2009,8,19,3,0,28.1,25.1,31.8,3.3,69.6,26.1,13.51,63212
2009,8,20,4,0,26.1,22.7,29.4,4.2,77.5,26.1,7.21,62753
2009,8,21,5,0,25.2,20.4,29.6,2,61.1,19,19.02,60753
2009,8,22,6,1,25.2,23.1,28.2,2.3,53.8,17,14.11,53552
2009,8,23,7,1,25.9,21.4,30.9,2.3,62.5,20.3,25.37,49661
2009,8,24,1,0,25.6,21.9,29.4,1.8,58.4,18.7,18.53,61245
2009,8,25,2,0,24.3,21.7,27.6,1.8,70.1,21.2,10.69,60971
2009,8,26,3,0,24.2,22.1,26.3,2.5,75.5,22.6,5.94,60319
2009,8,27,4,0,24.1,21.9,25.7,2.5,86.4,25.8,5.43,60444
2009,8,28,5,0,24.1,19.8,28.6,2.6,68.1,19.9,22.14,61414
2009,8,29,6,1,22.2,17.9,26.7,2.2,64,16.9,15.18,51791
2009,8,30,7,1,20.5,18.1,23.3,2,76.9,18.3,8.99,46285
2009,8,31,1,0,22.6,16.4,28.3,1.9,59.1,15.7,21.58,56461
2009,9,1,2,0,23.7,18.7,28.6,1.9,51.6,14.3,24.55,57233
2009,9,2,3,0,23.4,18.7,28.6,2.2,52.8,14.8,23.74,57800
2009,9,3,4,0,23.2,18.9,28.6,1.9,60.3,16.8,20,58194
2009,9,4,5,0,24.3,18.8,29.3,1.4,60.1,17.6,20.75,58476
2009,9,5,6,1,25,20.9,29.9,1.9,63.9,19.9,15.95,53402
2009,9,6,7,1,25.2,21.8,29.9,1.9,66.3,20.7,16.65,49616
2009,9,7,1,0,23.7,22.6,24.9,1.6,77,22.5,3.38,60624
2009,9,8,2,0,23.4,19.3,28.4,1.9,61.1,17.1,18.94,59386
2009,9,9,3,0,23.2,19.1,27.2,2.1,49.9,13.8,22.48,59138
2009,9,10,4,0,22.3,17.3,27.4,1.8,52.3,13.6,18.98,58242
2009,9,11,5,0,20.8,17.2,25.3,2,61.1,14.7,10.22,56799
2009,9,12,6,1,19.1,16.6,23.9,1.9,77.6,16.9,13.49,50159
2009,9,13,7,1,20.7,15.3,25.9,1.7,67.3,15.8,19.87,47118
2009,9,14,1,0,20.1,17.5,22.8,1.5,74.1,17.3,6.78,55318
2009,9,15,2,0,20.9,16.9,25.1,2.3,73.5,17.8,18.48,55619
2009,9,16,3,0,21,16.6,25.8,1.4,63.5,15.2,16.34,55970
2009,9,17,4,0,21.2,16.2,26.1,1.9,58.3,14.3,16.73,55850
2009,9,18,5,0,22.4,17.4,28.5,1.7,52.4,13.6,20.79,56575
2009,9,19,6,1,21.8,17.6,26.4,2.8,51.5,13.2,20.95,50143
2009,9,20,7,1,21.3,16.5,25.5,1.9,54.8,13.6,17.11,46946
2009,9,21,1,0,18.6,16.8,21.6,1.5,87.8,18.7,1.97,55221
2009,9,22,2,0,19.2,14.4,25.2,1.4,63,13.1,19.86,55412
2009,9,23,3,0,20.5,15.5,26.1,1.7,60.4,14,18.64,55676
2009,9,24,4,0,20.4,15,25.5,1.5,60.9,14.1,15.12,55939
2009,9,25,5,0,20,17.4,23.6,1.2,68.6,15.9,8.29,55228
2009,9,26,6,1,21.2,15.4,26.8,2.3,67.8,16.7,15.9,50805
2009,9,27,7,1,20.8,19.1,22.5,2.2,69.3,16.9,4.67,47568
2009,9,28,1,0,20.9,17.5,25.3,1.3,80.1,19.5,11.98,55590
2009,9,29,2,0,21.5,17.5,27.1,1.7,77.3,19.4,15.34,55733
2009,9,30,3,0,22.7,18,28.1,1.6,66.4,17.6,15.89,55410
2009,10,1,4,0,21.7,17.9,26.4,1.9,64.6,16.3,15.46,51529
2009,10,2,5,1,19,15.6,24.1,2.6,56.5,12.2,17.03,40891
2009,10,3,6,1,17.9,12.6,22.8,2.5,52.6,10.5,17.86,37110
2009,10,4,7,1,17,12.2,21.9,1.9,50.9,9.3,16.75,39607
2009,10,5,1,0,17.5,11.7,23.3,1.7,62.4,12.3,14.55,46447
2009,10,6,2,0,19,14.3,24.7,1.5,56.5,11.6,17.69,52468
2009,10,7,3,0,18,13.7,23.7,3.7,50.8,10.3,16.94,53223
2009,10,8,4,0,16.2,11.5,21.5,2.1,45.6,8.1,18.1,53914
2009,10,9,5,0,15.8,11.5,20.6,2,52,9,15.68,53558
2009,10,10,6,1,16,10.9,21.3,1.7,57.4,10,16.71,48378
2009,10,11,7,1,16.4,11.4,21.7,1.6,59.8,10.8,14.42,46152
2009,10,12,1,0,15.9,11.8,19.8,2,60.9,10.7,12.83,54006
2009,10,13,2,0,14.5,11.1,19.2,1.8,70.4,11.4,9.84,54584
2009,10,14,3,0,14.7,10.8,20.1,1.5,71.8,11.6,15.17,53812
2009,10,15,4,0,15.9,10.4,21.6,2,68.6,11.9,15.91,54511
2009,10,16,5,0,16.8,12.1,21.5,2.5,70.4,13.1,10.98,54176
2009,10,17,6,1,13.6,11.2,17.5,3.3,67.4,10.3,13.4,48159
2009,10,18,7,1,14.2,9.8,18.7,2.3,53.3,8.4,15.84,46121
2009,10,19,1,0,11.8,9,14.9,4,61.1,8.4,10.61,54576
2009,10,20,2,0,10.8,6.2,15.6,2,50,6.3,15.56,54543
2009,10,21,3,0,13.8,9.8,18.5,2,53.8,8.1,15.72,54101
2009,10,22,4,0,13.1,7.2,18.8,1.5,54.3,7.9,11.84,55068
2009,10,23,5,0,15,10.6,19.9,2.2,71.6,12.1,9.58,54448
2009,10,24,6,1,16.6,13.2,20.7,2.6,64.4,12,10.94,48221
2009,10,25,7,1,16.2,13,20.6,1.6,68,12.3,9.85,46506
2009,10,26,1,0,15.8,11.5,21.2,1.9,77.4,13.7,11.7,54954
2009,10,27,2,0,15.5,12.9,20.1,2.1,75,12.9,11.73,55103
2009,10,28,3,0,14.7,10.5,20,1.4,69.4,11.3,10.61,54582
2009,10,29,4,0,17,11.3,22.8,2,59.1,11.1,10.4,55012
2009,10,30,5,0,18.6,15.1,24,1.5,64.6,13.5,11.12,54501
2009,10,31,6,1,16.2,13.3,19.1,2.8,80.3,14.8,1.48,48315
2009,11,1,7,1,9.7,5.2,13.4,3.2,74.8,9.1,5.89,46865
2009,11,2,1,0,0,-2.3,5.2,4.2,40.3,2.5,14.56,57910
2009,11,3,2,0,2.9,-2.8,6.1,1.6,53.6,4.2,6.72,58414
2009,11,4,3,0,11.4,4.3,16.3,2.7,70.3,9.6,5.61,56250
2009,11,5,4,0,14.2,11.4,17.9,1.5,75,11.9,7.18,55675
2009,11,6,5,0,14.6,10.4,19.7,2,78.5,12.9,7.81,55063
2009,11,7,6,1,17,12.8,20,1.4,80.9,15.5,4.77,48893
2009,11,8,7,1,16.9,15.3,19.8,1.5,89.9,17.2,3.45,47440
2009,11,9,1,0,16.8,14.3,21.8,2.2,75.4,14.2,9.53,55501
2009,11,10,2,0,13,9.7,14.7,4.7,58.6,8.8,3.47,56032
2009,11,11,3,0,9.3,6.4,13.9,4.1,50.3,5.8,11.85,56084
2009,11,12,4,0,8.8,6,12.4,3.9,53.4,6,11.4,56798
2009,11,13,5,0,9.3,8.2,10.3,2.5,79.9,9.3,3.11,56464
2009,11,14,6,1,5.1,0.7,8.8,4,64.3,5.8,7.92,52533
2009,11,15,7,1,-0.5,-2.9,1.9,4.2,56.1,3.3,12.62,51343
2009,11,16,1,0,-1.8,-4.2,1,2.6,50.8,2.7,10.87,61843
2009,11,17,2,0,-1.1,-2.9,1.9,3,44.4,2.4,11.65,62315
2009,11,18,3,0,-0.6,-4.3,3.1,1.8,35,2,12.66,61941
2009,11,19,4,0,1.8,-0.7,5.9,2.4,43.4,3,8.84,61375
2009,11,20,5,0,1.4,-2,4.8,1.9,58.3,4,7.46,61513
2009,11,21,6,1,-0.1,-3.4,3.8,2.4,40,2.4,12.1,55343
2009,11,22,7,1,3.3,-1,6.8,1.8,60.9,5,6.41,52517
2009,11,23,1,0,7.5,4.1,12.3,1.5,68.9,7,7.62,60295
2009,11,24,2,0,8.6,4.8,13.5,1.5,63,6.9,9.31,59548
2009,11,25,3,0,5.9,4.4,7.5,1.9,81,7.5,2.08,60453
2009,11,26,4,0,8,3.4,13.2,1.5,77,8.1,9.32,59278
2009,11,27,5,0,6.8,4,8.5,2.3,75.6,7.5,3.57,59078
2009,11,28,6,1,5.8,3.4,9.1,1.6,71.1,6.5,6.21,53523
2009,11,29,7,1,6.4,5.6,7.5,1.6,79.4,7.6,1.44,51347
2009,11,30,1,0,6.3,4.5,9.6,2.2,67.4,6.3,9.96,59776
2009,12,1,2,0,6.2,3.3,10.1,1.5,72.3,6.8,6.42,59636
2009,12,2,3,0,5.6,3.1,8,1.4,76.1,6.9,4.02,59689
2009,12,3,4,0,4.6,3.5,5.9,2.1,77.8,6.6,1.85,61007
2009,12,4,5,0,4.1,0.8,8.1,1.4,69.3,5.6,7.16,60150
2009,12,5,6,1,0,-4.6,5.6,4.8,60.9,4,6.5,56513
2009,12,6,7,1,-3.5,-6.3,-0.3,2.7,33,1.5,10.99,54280
2009,12,7,1,0,-0.1,-5.3,5.1,1.5,48.6,3,9.34,63292
2009,12,8,2,0,1.3,-1.4,3.8,1.6,79.3,5.4,2.27,63512
2009,12,9,3,0,4.9,0.9,8.6,1.9,74.8,6.4,5.61,62766
2009,12,10,4,0,7.6,6.7,8.5,3.1,80.6,8.4,1.5,61752
2009,12,11,5,0,7.7,6.6,8.8,1.9,85.9,8.9,2.61,60076
2009,12,12,6,1,5.1,2.4,7.8,2.9,69.8,6.2,9.32,54639
2009,12,13,7,1,2.1,-0.4,6.2,2.7,52.1,3.6,8.34,53008
2009,12,14,1,0,-0.3,-2.6,3.6,2.9,34.6,2,10.39,63035
2009,12,15,2,0,-4.2,-7.5,-1.5,3.2,34.8,1.5,7.55,64991
2009,12,16,3,0,-6.3,-9.2,-3,2.9,39.8,1.5,10.33,65438
2009,12,17,4,0,-7.2,-10.2,-3.2,3.2,47.8,1.7,9.56,66619
2009,12,18,5,0,-9.3,-12,-5.7,3.3,48.8,1.5,10.22,66797
2009,12,19,6,1,-7.9,-10.8,-4.3,3.4,49.4,1.7,10.25,60368
2009,12,20,7,1,-5.3,-8.8,-0.9,2.4,48.4,2,8.08,57317
2009,12,21,1,0,-3.6,-8.5,0.5,1.7,39.5,1.9,9.76,66430
2009,12,22,2,0,3.3,-2.4,7.8,2.2,61.3,4.8,5.82,64988
2009,12,23,3,0,4.4,1.5,7.7,1.8,72.1,6,6.47,62605
2009,12,24,4,0,2.8,-1,6.7,1.7,68.1,5,6.08,63089
2009,12,25,5,1,0.6,-4.6,4,3,77.5,5,2.05,56855
2009,12,26,6,1,-8.1,-11,-4.6,3.2,51.9,1.7,10.08,57698
2009,12,27,7,1,-7.9,-9.9,-5.5,2,69.1,2.4,3.71,56908
2009,12,28,1,0,-8.6,-10.8,-5.4,2.2,59.4,1.9,11.35,66250
2009,12,29,2,0,-4.5,-9.9,1.6,2.8,68.3,3.2,4.83,66175
2009,12,30,3,0,-4,-9.5,1.8,3.8,69.3,3.3,5.93,64103
2009,12,31,4,0,-10.8,-12.9,-8.3,3.5,47.3,1.3,10.27,63023
2010,1,1,5,0,-7.6,-12.7,-3.6,1.9,48,1.7,8.63,56391
2010,1,2,6,1,-3.6,-7.4,0.2,2.8,76.4,3.6,3.56,55470
2010,1,3,7,1,-6.8,-10.5,-3.2,2.2,49.3,1.8,9.95,55581
2010,1,4,1,0,-5.9,-8,-3.4,3,84.1,3.4,2.87,66149
2010,1,5,2,0,-9.9,-12.3,-7,2.9,66.4,1.9,9.99,66901
2010,1,6,3,0,-11.2,-13.3,-8.1,1.9,65.5,1.7,10.59,67855
2010,1,7,4,0,-10.1,-13.6,-5.5,1.7,66.8,1.9,9.64,68273
2010,1,8,5,0,-8,-11.8,-3.3,1.7,67.4,2.3,9.18,68555
2010,1,9,6,1,-5.1,-8.7,-1.9,1.5,75.8,3.2,4.86,61277
2010,1,10,7,1,-3.4,-5.3,-0.3,1.7,79.1,3.8,6.28,57900
2010,1,11,1,0,-5.2,-8.3,-1.3,2.3,75.1,3.1,5.68,68372
2010,1,12,2,0,-10.3,-12.9,-7.3,2.9,52.1,1.5,10.69,68758
2010,1,13,3,0,-13.2,-15.3,-10.7,3.2,53.4,1.2,11.04,68963
2010,1,14,4,0,-9.1,-14.4,-4.1,1.8,55.8,1.7,9.93,68937
2010,1,15,5,0,-5,-7.5,-0.6,2.4,65.1,2.8,8.52,68539
2010,1,16,6,1,-6.4,-10.1,-2.1,1.9,52.5,1.9,10.78,61076
2010,1,17,7,1,-4,-9,1.4,1.4,61,2.8,10.14,58140
2010,1,18,1,0,-0.5,-3.9,1.9,1.6,69.6,4.1,3.6,67347
2010,1,19,2,0,2.7,-1.6,6.8,2.2,72.1,5.3,8.14,66095
2010,1,20,3,0,5.8,2.4,8.4,1.7,96.5,8.9,0.75,63608
2010,1,21,4,0,-4.1,-8,2.4,4.1,60.8,2.9,11.62,64783
2010,1,22,5,0,-7,-9.6,-3.4,3.5,47.3,1.7,11.4,66357
2010,1,23,6,1,-5.3,-9.1,-0.9,2.1,46.4,1.9,12.31,59704
2010,1,24,7,1,0.3,-4.5,3.8,2.9,66.6,4.2,9.25,56835
2010,1,25,1,0,-3,-8.5,2.6,3.6,52.4,2.8,12.07,65677
2010,1,26,2,0,-4.1,-9.5,1.1,1.9,53.1,2.5,12.44,66754
2010,1,27,3,0,-0.2,-4,3.1,2.1,72.6,4.4,6,65585
2010,1,28,4,0,-0.4,-5,2.7,3.6,68.1,4.2,10.56,63737
2010,1,29,5,0,-2.1,-7.3,1.4,2.7,55.1,3.1,7.83,65033
2010,1,30,6,1,1.5,-1.7,5,2,67.4,4.6,5.98,58093
2010,1,31,7,1,1.8,-0.5,4.3,1.3,82.4,5.7,3.19,54660
2010,2,1,1,0,0.8,-2.6,5.1,2.6,71.6,4.6,9.13,64747
2010,2,2,2,0,-6.2,-9.1,-2.6,3.7,29.6,1.1,13.38,65362
2010,2,3,3,0,-8,-10.8,-5,3.3,37.1,1.2,13.85,67158
2010,2,4,4,0,-4.3,-8.3,-0.6,2.8,50.3,2.2,12.62,66878
2010,2,5,5,0,-5.5,-7.9,-1.9,3,34.5,1.4,14.08,66347
2010,2,6,6,1,-4.7,-9.6,0.9,2.3,36.6,1.6,14.09,60583
2010,2,7,7,1,0.7,-6.3,5.6,1.6,31.3,1.8,10.63,56968
2010,2,8,1,0,4,3,5.7,1.6,47.9,3.9,1.66,65554
2010,2,9,2,0,3.7,2.9,4.4,1.3,87.4,6.9,1.23,64692
2010,2,10,3,0,3.9,3.1,5,1.9,80.3,6.5,1.34,63648
2010,2,11,4,0,0.6,-0.8,3.5,3.3,84.4,5.4,3.32,64432
2010,2,12,5,0,-0.3,-1.8,1.1,2.1,82,4.9,4.59,62160
2010,2,13,6,1,-2.3,-3.3,-0.3,3,69.8,3.6,12.41,53947
2010,2,14,7,1,-2.2,-5,1.2,1.6,47.3,2.4,8.83,48762
2010,2,15,1,1,-3.1,-6,-0.3,2.6,49.9,2.4,11.19,51038
2010,2,16,2,0,-4.5,-8,-0.4,2.7,44.6,1.9,15.97,56551
2010,2,17,3,0,-3.2,-7.2,0.3,1.9,52,2.5,7.93,63991
2010,2,18,4,0,-2.9,-4.4,-1,3.2,55.9,2.8,14.23,64717
2010,2,19,5,0,-1,-4.7,2.5,2.4,54.5,3.1,15.26,64530
2010,2,20,6,1,3,-1.6,8.1,1.8,65.3,4.8,14.38,57670
2010,2,21,7,1,4.8,0,9.6,2.2,57.1,4.7,12.72,53941
2010,2,22,1,0,6.5,3.5,11,2.5,66.8,6.3,11.29,62072
2010,2,23,2,0,8.2,1.6,16.2,2.1,50.5,5,15.21,60745
2010,2,24,3,0,12.2,5.5,17.9,2,47.9,6.6,12.26,58871
2010,2,25,4,0,12,9.8,14.8,2.1,91.3,12.7,0.73,58443
2010,2,26,5,0,12,9,17.2,1.6,73.1,10,12.72,57875
2010,2,27,6,1,8.6,6,11,2.6,65.6,7.3,9.35,53514
2010,2,28,7,1,6.8,5.4,9.1,2.2,74.4,7.3,6.64,50703
2010,3,1,1,1,2.9,1.1,6.3,4.1,78.9,5.9,3.12,54174
2010,3,2,2,0,2.7,0.6,4.8,2.6,72.6,5.4,3.59,61058
2010,3,3,3,0,4.4,-1.5,10.2,2.2,54.5,4.4,16.6,60567
2010,3,4,4,0,5.5,4.5,6.3,2.8,71.9,6.5,3.72,60678
2010,3,5,5,0,6.4,3.9,9.5,2.3,69.8,6.6,9.42,59940
2010,3,6,6,1,6,2,10.7,2.3,55.4,5.1,11.5,54973
2010,3,7,7,1,4.9,2.6,7.8,3.1,49.3,4.2,11.18,52649
2010,3,8,1,0,4.1,1,7.7,2.9,46.8,3.8,11.15,60869
2010,3,9,2,0,1.5,-3.9,5.7,2.6,68.1,4.5,7.77,61719
2010,3,10,3,0,-1.4,-4,0.5,2.7,82.4,4.5,5.91,63520
2010,3,11,4,0,2.3,-2.7,6,3,62.8,4.4,15.6,61714
2010,3,12,5,0,5.8,0.9,10,4.3,63,6,3.02,60238
2010,3,13,6,1,2.4,-1.9,7.9,2.4,30.5,2.1,19.12,54685
2010,3,14,7,1,7.2,1.2,12.6,2.8,46.8,4.9,8.85,51175
2010,3,15,1,0,7.9,2.8,11.1,3.4,74.4,8.2,4.64,59614
2010,3,16,2,0,0.7,-1,3.9,4.6,37.6,2.4,19.85,60522
2010,3,17,3,0,-0.1,-1.9,3.1,1.7,54.5,3.2,11.19,60693
2010,3,18,4,0,0.5,-2.8,4.6,3.1,53,3.3,21.52,61895
2010,3,19,5,0,4.5,-1.7,8.9,2.1,46,3.8,14.37,60987
2010,3,20,6,1,6.8,1.1,11.3,3.6,70.5,7,1.32,54215
2010,3,21,7,1,2.7,-0.7,7.1,4.6,46.1,3.4,20.97,52065
2010,3,22,1,0,2.1,-0.1,5,1.4,80.6,5.6,3.17,61342
2010,3,23,2,0,5.9,0.7,10.3,1.8,67.9,6.1,15.97,61085
2010,3,24,3,0,8.7,4.3,13.8,2.3,50.3,5.5,16.62,58629
2010,3,25,4,0,5,-0.1,9.5,3.5,47.1,4.3,8.09,60204
2010,3,26,5,0,2,-2.9,4.7,3.9,46.8,3.5,16.23,60478
2010,3,27,6,1,5.4,4,7.2,3.5,74,6.6,4.44,54334
2010,3,28,7,1,4.1,-0.1,9.2,3.2,47.3,3.7,22.11,51532
2010,3,29,1,0,5.8,0.6,11.3,2.8,35.6,3.3,20.88,58571
2010,3,30,2,0,8.3,3.3,14.2,2.2,50.1,5.4,16.67,58949
2010,3,31,3,0,7.3,5.9,8.7,2.3,84.9,8.6,2.51,59738
2010,4,1,4,0,7,3.6,9.9,2.7,74.3,7.6,3.21,58130
2010,4,2,5,0,5.5,1.3,10.3,3.7,43.1,3.7,22.26,57662
2010,4,3,6,1,5,1.1,9.5,3.1,30.1,2.5,23.36,53429
2010,4,4,7,1,7.7,2.3,14.5,2.6,38.9,4,19.02,50063
2010,4,5,1,0,10.4,4.8,14.8,2.2,59.9,7.3,16.19,55671
2010,4,6,2,0,8.5,4.8,11.7,3.6,52.9,5.9,13.25,56978
2010,4,7,3,0,7.3,2.3,12.6,2.6,39.1,3.9,23.46,56624
2010,4,8,4,0,9.1,3.3,15.5,2.3,43.5,4.7,21.63,56916
2010,4,9,5,0,11.4,5.4,17.4,2,50.4,6.6,22.23,55600
2010,4,10,6,1,10.7,8.8,13.5,2,62.3,7.9,3.6,51203
